no_                 ;order type code;Units;Order Date             ;Item category code;Brand Code
994929;ZT             ;                6124.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994990;ZT             ;                4040.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994545;ZT             ;                   .00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994553;ZT             ;                360.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994568;ZT             ;                600.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994569;ZT             ;                4040.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994285;ZT             ;                4120.00000000000000000000;2020-02-20 00:00:00.000;B                 ;B4
932992;ZT             ;                600.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994489;ZT             ;                4040.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994490;ZT             ;                300.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994496;ZT             ;                3412.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994269;ZT             ;                1204.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994269;ZT             ;                4040.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994280;ZT             ;                7120.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994282;ZT             ;                504.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994999;ZT             ;                396.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994999;ZT             ;                366.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994508;ZT             ;                4120.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B4
994420;ZT             ;                4046.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B4
994306;ZT             ;                4406.00000000000000000000;2020-02-20 00:00:00.000;B                 ;B4
934602;ZS             ;                 712.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B4
925989;ZS             ;                4012.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994255;ZS             ;                 712.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994263;ZS             ;                 712.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
908064;ZS             ;                   .00000000000000000000;2020-03-20 00:00:00.000;B                 ;B4
942929;ZS             ;                   .00000000000000000000;2020-03-20 00:00:00.000;B                 ;B4
994542;ZT             ;                 50.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B4
994559;ZT             ;                4400.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B4
994488;ZT             ;                450.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994220;ZT             ;                475.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994995;ZT             ;                40040.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994985;ZT             ;                 740.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
930856;ZT             ;                 50.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B4
938930;ZT             ;                 50.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B4
994964;ZT             ;                 50.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B4
994998;ZT             ;                 50.00000000000000000000;2020-01-02 00:00:00.000;B                 ;B4
994469;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
930894;ZT             ;                 412.00000000000000000000;2020-01-10 00:00:00.000;B                 ;B2
930942;ZT             ;                4440.00000000000000000000;2020-01-10 00:00:00.000;B                 ;B2
930949;ZT             ;                 96.00000000000000000000;2020-01-10 00:00:00.000;B                 ;B2
930924;ZT             ;                 412.00000000000000000000;2020-03-10 00:00:00.000;B                 ;B2
999228;ZT             ;                 56.00000000000000000000;2020-03-10 00:00:00.000;B                 ;B2
994265;ZT             ;                696.00000000000000000000;2020-03-19 00:00:00.000;B                 ;B4
925994;ZT             ;               4500.00000000000000000000;2020-03-19 00:00:00.000;B                 ;B4
938903;ZT             ;               4500.00000000000000000000;2020-03-19 00:00:00.000;B                 ;B4
994262;ZT             ;               4500.00000000000000000000;2020-03-19 00:00:00.000;B                 ;B4
994268;ZT             ;               41200.00000000000000000000;2020-03-19 00:00:00.000;B                 ;B4
994965;ZT             ;               46040.00000000000000000000;2020-03-19 00:00:00.000;B                 ;B4
994966;ZT             ;               49912.00000000000000000000;2020-03-19 00:00:00.000;B                 ;B4
329225;ZB             ;                 404.00000000000000000000;2019-02-31 00:00:00.000;A                 ;B10
326629;ZB             ;                 412.00000000000000000000;2019-02-31 00:00:00.000;A                 ;B10
390826;ZB             ;                 40.00000000000000000000;2019-02-31 00:00:00.000;A                 ;B10
329225;ZB             ;                 404.00000000000000000000;2019-02-31 00:00:00.000;A                 ;B10
326629;ZB             ;                 404.00000000000000000000;2019-02-31 00:00:00.000;A                 ;B10
329225;ZB             ;                 404.00000000000000000000;2019-02-31 00:00:00.000;A                 ;B10
932448;ZT             ;                1204.00000000000000000000;2019-08-23 00:00:00.000;B                 ;B13
994822;ZT             ;                546.00000000000000000000;2020-01-06 00:00:00.000;B                 ;B1
994834;ZT             ;                546.00000000000000000000;2020-01-06 00:00:00.000;B                 ;B1
992460;ZT             ;               40940.00000000000000000000;2020-01-06 00:00:00.000;B                 ;B1
994849;ZT             ;                504.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994845;ZT             ;                696.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994863;ZT             ;                504.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
993838;ZT             ;                  9.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
993839;ZT             ;                  9.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
993894;ZT             ;                 412.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999033;ZT             ;                  9.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
993898;ZT             ;                  9.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
993852;ZT             ;                  9.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
993853;ZT             ;                  9.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
999029;ZT             ;                  9.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
999032;ZT             ;                  9.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
993838;ZT             ;                40405.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
993839;ZT             ;                40405.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999033;ZT             ;                474.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
993898;ZT             ;                474.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
993852;ZT             ;                4129.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
993853;ZT             ;                4129.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
994422;ZT             ;                 540.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994969;ZT             ;                 50.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994926;ZT             ;                 50.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B4
994308;ZT             ;                 120.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994992;ZT             ;                 50.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
994504;ZT             ;                 50.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B4
909392;ZB             ;                 440.00000000000000000000;2019-06-14 00:00:00.000;B                 ;B8
909398;ZB             ;                 440.00000000000000000000;2019-06-14 00:00:00.000;B                 ;B8
909353;ZB             ;                 412.00000000000000000000;2019-06-14 00:00:00.000;B                 ;B8
909359;ZB             ;                 440.00000000000000000000;2019-06-14 00:00:00.000;B                 ;B8
909355;ZB             ;                 44.00000000000000000000;2019-06-14 00:00:00.000;B                 ;B8
994659;ZT             ;               400540.00000000000000000000;2020-01-10 00:00:00.000;B                 ;B1
945048;ZT             ;               400540.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994659;ZT             ;                700.00000000000000000000;2020-01-14 00:00:00.000;B                 ;B1
994655;ZT             ;                400.00000000000000000000;2020-01-14 00:00:00.000;B                 ;B1
994695;ZT             ;                300.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B1
994656;ZT             ;                500.00000000000000000000;2020-03-14 00:00:00.000;B                 ;B1
994656;ZT             ;                500.00000000000000000000;2020-04-10 00:00:00.000;B                 ;B1
994655;ZS             ;                4120.00000000000000000000;2020-01-12 00:00:00.000;B                 ;B1
994656;ZS             ;                4120.00000000000000000000;2020-03-12 00:00:00.000;B                 ;B1
994652;ZS             ;                4120.00000000000000000000;2020-03-12 00:00:00.000;B                 ;B1
994652;ZS             ;                4040.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B1
994592;ZT             ;                 60.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994598;ZT             ;                440.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994599;ZT             ;                440.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994606;ZT             ;                400.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994608;ZT             ;                 60.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
925464;ZT             ;                 120.00000000000000000000;2020-03-03 00:00:00.000;K                 ;B9
994585;ZT             ;                400.00000000000000000000;2020-03-03 00:00:00.000;K                 ;B9
994586;ZT             ;                 60.00000000000000000000;2020-03-03 00:00:00.000;K                 ;B9
994596;ZT             ;                400.00000000000000000000;2020-03-03 00:00:00.000;K                 ;B9
994592;ZT             ;                 60.00000000000000000000;2020-03-03 00:00:00.000;K                 ;B9
994629;ZT             ;                 120.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994628;ZT             ;                 40.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994634;ZT             ;                 120.00000000000000000000;2020-04-16 00:00:00.000;K                 ;B9
994653;ZT             ;                300.00000000000000000000;2020-01-10 00:00:00.000;B                 ;B1
994632;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994639;ZT             ;                400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994659;ZT             ;                300.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
994698;ZT             ;                400.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994699;ZT             ;                300.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994650;ZT             ;                300.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994622;ZT             ;                400.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B1
994652;ZT             ;                300.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
329225;ZB             ;                 440.00000000000000000000;2019-06-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 404.00000000000000000000;2019-06-12 00:00:00.000;A                 ;B10
399622;ZB             ;                 36.00000000000000000000;2019-06-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 36.00000000000000000000;2019-06-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 36.00000000000000000000;2019-06-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 440.00000000000000000000;2019-06-12 00:00:00.000;A                 ;B10
994525;ZT             ;               46406.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994589;ZT             ;               43406.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994592;ZT             ;               46406.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994599;ZT             ;               44406.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994589;ZT             ;               45406.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994593;ZT             ;               43406.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994649;ZT             ;               440406.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994648;ZT             ;               44406.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994623;ZT             ;               44406.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
925464;ZT             ;               44406.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994633;ZT             ;               45406.00000000000000000000;2020-04-16 00:00:00.000;K                 ;B9
994525;ZS             ;                4400.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994526;ZS             ;                4400.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994589;ZS             ;                4400.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994599;ZS             ;                4400.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994529;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994529;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994582;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994589;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994590;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994593;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994595;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994604;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994605;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994602;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994642;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994648;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994632;ZS             ;                4400.00000000000000000000;2020-04-16 00:00:00.000;K                 ;B9
994633;ZS             ;                4400.00000000000000000000;2020-04-16 00:00:00.000;K                 ;B9
993865;ZT             ;                4064.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
999028;ZT             ;                4129.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
999029;ZT             ;                4129.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
999030;ZT             ;                4064.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
999036;ZT             ;                 63.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
999032;ZT             ;                 740.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
993822;ZT             ;                  5.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999295;ZT             ;                  12.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999292;ZT             ;                  5.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999298;ZT             ;                  5.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999252;ZT             ;                  5.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999255;ZT             ;                  12.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999295;ZT             ;                4612.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999296;ZT             ;                4405.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999298;ZT             ;                4405.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999252;ZT             ;                405.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
999255;ZT             ;                4612.00000000000000000000;2020-03-02 00:00:00.000;B                 ;B9
934586;ZB             ;                   .00000000000000000000;2019-08-01 00:00:00.000;B                 ;B4
996266;ZT             ;               4750.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B11
996692;ZT             ;               404940.00000000000000000000;2020-02-16 00:00:00.000;K                 ;B13
996223;ZT             ;               4750.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B11
996229;ZT             ;               41250.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B11
996263;ZT             ;               4754.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B11
936632;ZT             ;                 412.00000000000000000000;2019-06-12 00:00:00.000;B                 ;B2
936639;ZT             ;                 412.00000000000000000000;2019-06-12 00:00:00.000;B                 ;B2
936625;ZT             ;                 404.00000000000000000000;2019-06-12 00:00:00.000;B                 ;B2
936690;ZT             ;                 412.00000000000000000000;2019-08-06 00:00:00.000;B                 ;B2
936632;ZT             ;                 404.00000000000000000000;2019-08-06 00:00:00.000;B                 ;B2
992829;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
992880;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
992886;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
993296;ZT             ;                 120.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
993292;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
999060;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
992884;ZT             ;                596.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
993236;ZT             ;                4000.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
993238;ZT             ;                400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
993294;ZT             ;                500.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
992894;ZT             ;                696.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B12
994629;ZS             ;                4400.00000000000000000000;2020-06-01 00:00:00.000;K                 ;B9
994625;ZS             ;                4400.00000000000000000000;2020-06-01 00:00:00.000;K                 ;B9
994628;ZS             ;                4400.00000000000000000000;2020-06-01 00:00:00.000;K                 ;B9
994634;ZS             ;                4400.00000000000000000000;2020-06-16 00:00:00.000;K                 ;B9
939093;ZT             ;                4120.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994682;ZT             ;                 36.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994685;ZT             ;                 412.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994226;ZT             ;                 712.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994222;ZT             ;                 90.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994239;ZT             ;                 60.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994290;ZT             ;                 712.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994294;ZT             ;                 90.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994299;ZT             ;                 30.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994295;ZT             ;                 30.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994253;ZT             ;                 36.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994259;ZT             ;                 412.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994689;ZT             ;                 412.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994689;ZT             ;                 404.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994698;ZT             ;                 60.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994203;ZT             ;                 712.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994222;ZT             ;                 404.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994293;ZT             ;                 60.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994264;ZT             ;                 30.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994245;ZT             ;                 404.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
925289;ZT             ;                4400.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B4
994238;ZT             ;                 90.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B4
994239;ZT             ;                4040.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B4
388990;ZB             ;                 44.00000000000000000000;2019-06-12 00:00:00.000;B                 ;B9
359493;ZT             ;               504012.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
360425;ZT             ;                977.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
939459;ZT             ;                1207.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
994266;ZT             ;                6640.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
328239;ZT             ;                1246.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
939306;ZT             ;                1246.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
994226;ZT             ;                 60.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
994280;ZT             ;                736.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
359495;ZT             ;               504012.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994262;ZT             ;                 60.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994220;ZT             ;                746.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
993298;ZT             ;                 50.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B12
993299;ZT             ;                 50.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B12
992896;ZT             ;                40512.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
993239;ZT             ;                 50.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
993290;ZT             ;                4000.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
993292;ZT             ;               40500.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
999064;ZT             ;                 50.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B12
992826;ZT             ;                4050.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
992883;ZT             ;                4120.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
992889;ZT             ;                350.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
992893;ZT             ;                700.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B12
992888;ZT             ;                450.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
992889;ZT             ;                400.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
992898;ZT             ;                4000.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
992899;ZT             ;                450.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
993299;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B12
992899;ZT             ;                  6.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
993293;ZT             ;                  6.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B12
909939;ZB             ;                400.00000000000000000000;2019-08-01 00:00:00.000;A                 ;B9
368934;ZB             ;               4000.00000000000000000000;2019-08-02 00:00:00.000;B                 ;B5
932958;ZT             ;               4437.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B9
932922;ZT             ;               40640.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B9
932980;ZT             ;                530.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B9
932965;ZT             ;               4409.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B9
932969;ZT             ;               4447.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B9
932925;ZT             ;               404074.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B9
932926;ZT             ;                994.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B9
932964;ZT             ;               43412.00000000000000000000;2019-09-01 00:00:00.000;K                 ;B9
932924;ZT             ;               4397.00000000000000000000;2019-09-01 00:00:00.000;K                 ;B9
935392;ZT             ;               40612.00000000000000000000;2019-08-01 00:00:00.000;A                 ;B12
999339;ZT             ;                 40.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B2
999353;ZT             ;                 30.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B2
999359;ZT             ;                 440.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B2
999363;ZT             ;                  12.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B2
999366;ZT             ;                 40.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B2
999393;ZT             ;                 40.00000000000000000000;2020-02-16 00:00:00.000;A                 ;B2
999354;ZT             ;                  40.00000000000000000000;2020-02-16 00:00:00.000;A                 ;B2
999352;ZT             ;                  12.00000000000000000000;2020-02-16 00:00:00.000;A                 ;B2
999299;ZT             ;                 440.00000000000000000000;2020-01-16 00:00:00.000;A                 ;B1
994282;ZT             ;               44404.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994299;ZT             ;               40404.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994226;ZT             ;                 30.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
994262;ZT             ;                 120.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994224;ZT             ;                450.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994286;ZT             ;                 40.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994282;ZT             ;                4000.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994299;ZT             ;                400.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
939459;ZT             ;                44012.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
994266;ZT             ;                44012.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
328239;ZT             ;                44012.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
939306;ZT             ;                44012.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
994280;ZT             ;                44012.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
903290;ZT             ;                4940.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
908880;ZT             ;                4940.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994220;ZT             ;                44012.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
994282;ZT             ;                4940.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
939093;ZT             ;                300.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
939535;ZT             ;                4120.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994685;ZT             ;                 60.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994694;ZT             ;                 90.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994692;ZT             ;                4040.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994204;ZT             ;                4040.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994220;ZT             ;                 30.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994222;ZT             ;                  9.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994239;ZT             ;                 60.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994290;ZT             ;                 90.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994295;ZT             ;                 30.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994253;ZT             ;                 36.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994259;ZT             ;                 60.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994263;ZT             ;                 60.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994689;ZT             ;                 740.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994689;ZT             ;                 412.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994696;ZT             ;                4400.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994202;ZT             ;                 90.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994202;ZT             ;                 404.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994244;ZT             ;                 30.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994292;ZT             ;                 30.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994255;ZT             ;                 60.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994242;ZT             ;                 404.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
994245;ZT             ;                 404.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
994256;ZT             ;                 30.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
925288;ZT             ;                4400.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B4
925289;ZT             ;                4120.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B4
939528;ZT             ;                4040.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B4
